episode_id,slot,event,task_id,source_ea_id,size_mbits,policy,decision_level_1,destination_node_id,path_type,legal_action,illegal_reason,wait_slots,transmission_slots,rate_mbps,scheduled_exit_slot,service_slots,public_workload_gcycles,status,reward,delay_slots
episode-001,35,offloading_transmitted,367,5,,,,1,,,,,,,,,,,,
episode-001,35,public_queue_enter,367,5,,,,1,,,,,,,,,0.9207,,,
episode-001,35,offloading_transmitted,293,7,,,,21,,,,,,,,,,,,
episode-001,35,public_queue_enter,293,7,,,,21,,,,,,,,,0.9800999999999999,,,
episode-001,35,offloading_transmitted,347,11,,,,21,,,,,,,,,,,,
episode-001,35,public_queue_enter,347,11,,,,21,,,,,,,,,1.0989,,,
episode-001,35,offloading_transmitted,337,16,,,,1,,,,,,,,,,,,
episode-001,35,public_queue_enter,337,16,,,,1,,,,,,,,,0.7722,,,
episode-001,35,offloading_transmitted,254,19,,,,21,,,,,,,,,,,,
episode-001,35,public_queue_enter,254,19,,,,21,,,,,,,,,0.7128,,,
episode-001,35,offloading_transmitted,329,20,,,,21,,,,,,,,,,,,
episode-001,35,public_queue_enter,329,20,,,,21,,,,,,,,,0.8019000000000001,,,
episode-001,36,arrival,391,3,3.9,,,,,,,,,,,,,,,
episode-001,36,decision,391,3,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,36,offloading_queue_enter,391,3,,,,1,horizontal,,,13,2,30.0,50,,,,,
episode-001,36,arrival,392,6,3.1,,,,,,,,,,,,,,,
episode-001,36,decision,392,6,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,36,offloading_queue_enter,392,6,,,,21,vertical,,,9,4,10.0,48,,,,,
episode-001,36,arrival,393,7,3.6,,,,,,,,,,,,,,,
episode-001,36,decision,393,7,,mixed_test_policy,local,7,local,True,,,,,,,,,,
episode-001,36,private_queue_enter,393,7,,,,,,,,2,,,40,3,,,,
episode-001,36,arrival,394,8,2.2,,,,,,,,,,,,,,,
episode-001,36,decision,394,8,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,36,offloading_queue_enter,394,8,,,,1,horizontal,,,13,1,30.0,49,,,,,
episode-001,36,arrival,395,9,3.5,,,,,,,,,,,,,,,
episode-001,36,decision,395,9,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,36,offloading_queue_enter,395,9,,,,21,vertical,,,1,4,10.0,40,,,,,
episode-001,36,arrival,396,13,4.6,,,,,,,,,,,,,,,
episode-001,36,decision,396,13,,mixed_test_policy,local,13,local,True,,,,,,,,,,
episode-001,36,private_queue_enter,396,13,,,,,,,,0,,,38,3,,,,
episode-001,36,arrival,397,16,2.1,,,,,,,,,,,,,,,
episode-001,36,decision,397,16,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,36,offloading_queue_enter,397,16,,,,1,horizontal,,,2,1,30.0,38,,,,,
episode-001,36,arrival,398,19,4.2,,,,,,,,,,,,,,,
episode-001,36,decision,398,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,36,offloading_queue_enter,398,19,,,,21,vertical,,,5,5,10.0,45,,,,,
episode-001,36,private_completed,366,2,,,,,,,,,,,,,,,,
episode-001,36,reward_collected,366,2,,,,,,,,,,,,,,completed,-3.0,3
episode-001,36,private_completed,351,18,,,,,,,,,,,,,,,,
episode-001,36,reward_collected,351,18,,,,,,,,,,,,,,completed,-5.0,5
episode-001,36,private_completed,390,19,,,,,,,,,,,,,,,,
episode-001,36,reward_collected,390,19,,,,,,,,,,,,,,completed,-2.0,2
episode-001,36,offloading_transmitted,344,6,,,,21,,,,,,,,,,,,
episode-001,36,public_queue_enter,344,6,,,,21,,,,,,,,,1.2474,,,
episode-001,36,offloading_transmitted,239,8,,,,21,,,,,,,,,,,,
episode-001,36,public_queue_enter,239,8,,,,21,,,,,,,,,0.891,,,
episode-001,36,offloading_transmitted,358,9,,,,1,,,,,,,,,,,,
episode-001,36,public_queue_enter,358,9,,,,1,,,,,,,,,1.0394999999999999,,,
episode-001,36,offloading_transmitted,334,10,,,,1,,,,,,,,,,,,
episode-001,36,public_queue_enter,334,10,,,,1,,,,,,,,,1.2474,,,
episode-001,36,offloading_transmitted,296,13,,,,21,,,,,,,,,,,,
episode-001,36,public_queue_enter,296,13,,,,21,,,,,,,,,1.3365,,,
episode-001,36,offloading_transmitted,374,14,,,,21,,,,,,,,,,,,
episode-001,36,public_queue_enter,374,14,,,,21,,,,,,,,,0.6237,,,
episode-001,36,public_dropped_timeout,184,2,,,,1,,,,,,,,,,,,
episode-001,36,reward_collected,184,2,,,,,,,,,,,,,,dropped_timeout,-40.0,20
episode-001,37,arrival,399,2,4.5,,,,,,,,,,,,,,,
episode-001,37,decision,399,2,,mixed_test_policy,local,2,local,True,,,,,,,,,,
episode-001,37,private_queue_enter,399,2,,,,,,,,2,,,41,3,,,,
episode-001,37,arrival,400,6,3.5,,,,,,,,,,,,,,,
episode-001,37,decision,400,6,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,37,offloading_queue_enter,400,6,,,,1,horizontal,,,12,2,30.0,50,,,,,
episode-001,37,arrival,401,7,2.6,,,,,,,,,,,,,,,
episode-001,37,decision,401,7,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,37,offloading_queue_enter,401,7,,,,21,vertical,,,11,3,10.0,50,,,,,
episode-001,37,arrival,402,8,5.0,,,,,,,,,,,,,,,
episode-001,37,decision,402,8,,mixed_test_policy,local,8,local,True,,,,,,,,,,
episode-001,37,private_queue_enter,402,8,,,,,,,,0,,,39,3,,,,
episode-001,37,arrival,403,10,2.3,,,,,,,,,,,,,,,
episode-001,37,decision,403,10,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,37,offloading_queue_enter,403,10,,,,1,horizontal,,,2,1,30.0,39,,,,,
episode-001,37,arrival,404,11,4.3,,,,,,,,,,,,,,,
episode-001,37,decision,404,11,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,37,offloading_queue_enter,404,11,,,,21,vertical,,,6,5,10.0,47,,,,,
episode-001,37,arrival,405,13,4.8,,,,,,,,,,,,,,,
episode-001,37,decision,405,13,,mixed_test_policy,local,13,local,True,,,,,,,,,,
episode-001,37,private_queue_enter,405,13,,,,,,,,2,,,41,3,,,,
episode-001,37,arrival,406,16,4.6,,,,,,,,,,,,,,,
episode-001,37,decision,406,16,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,37,offloading_queue_enter,406,16,,,,1,horizontal,,,2,2,30.0,40,,,,,
episode-001,37,arrival,407,17,3.2,,,,,,,,,,,,,,,
episode-001,37,decision,407,17,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,37,offloading_queue_enter,407,17,,,,21,vertical,,,6,4,10.0,46,,,,,
episode-001,37,private_completed,381,6,,,,,,,,,,,,,,,,
episode-001,37,reward_collected,381,6,,,,,,,,,,,,,,completed,-3.0,3
episode-001,37,private_completed,369,7,,,,,,,,,,,,,,,,
episode-001,37,reward_collected,369,7,,,,,,,,,,,,,,completed,-4.0,4
episode-001,37,private_completed,384,12,,,,,,,,,,,,,,,,
episode-001,37,reward_collected,384,12,,,,,,,,,,,,,,completed,-3.0,3
episode-001,37,private_completed,348,14,,,,,,,,,,,,,,,,
episode-001,37,reward_collected,348,14,,,,,,,,,,,,,,completed,-6.0,6
episode-001,37,private_completed,387,15,,,,,,,,,,,,,,,,
episode-001,37,reward_collected,387,15,,,,,,,,,,,,,,completed,-3.0,3
episode-001,37,offloading_transmitted,341,1,,,,21,,,,,,,,,,,,
episode-001,37,public_queue_enter,341,1,,,,21,,,,,,,,,0.9800999999999999,,,
episode-001,37,offloading_transmitted,323,4,,,,21,,,,,,,,,,,,
episode-001,37,public_queue_enter,323,4,,,,21,,,,,,,,,0.6534,,,
episode-001,37,offloading_transmitted,362,15,,,,21,,,,,,,,,,,,
episode-001,37,public_queue_enter,362,15,,,,21,,,,,,,,,1.3661999999999999,,,
episode-001,37,offloading_transmitted,388,16,,,,1,,,,,,,,,,,,
episode-001,37,public_queue_enter,388,16,,,,1,,,,,,,,,1.1285999999999998,,,
episode-001,37,offloading_transmitted,338,17,,,,21,,,,,,,,,,,,
episode-001,37,public_queue_enter,338,17,,,,21,,,,,,,,,0.7424999999999999,,,
episode-001,37,offloading_transmitted,389,18,,,,21,,,,,,,,,,,,
episode-001,37,public_queue_enter,389,18,,,,21,,,,,,,,,0.7424999999999999,,,
episode-001,37,offloading_transmitted,301,19,,,,1,,,,,,,,,,,,
episode-001,37,public_queue_enter,301,19,,,,1,,,,,,,,,1.3068,,,
episode-001,37,offloading_transmitted,340,20,,,,1,,,,,,,,,,,,
episode-001,37,public_queue_enter,340,20,,,,1,,,,,,,,,1.0989,,,
episode-001,37,public_dropped_timeout,190,2,,,,1,,,,,,,,,,,,
episode-001,37,reward_collected,190,2,,,,,,,,,,,,,,dropped_timeout,-40.0,20
episode-001,38,arrival,408,1,3.3,,,,,,,,,,,,,,,
episode-001,38,decision,408,1,,mixed_test_policy,local,1,local,True,,,,,,,,,,
episode-001,38,private_queue_enter,408,1,,,,,,,,0,,,39,2,,,,
episode-001,38,arrival,409,2,2.7,,,,,,,,,,,,,,,
episode-001,38,decision,409,2,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,409,2,,,,1,horizontal,,,0,1,30.0,38,,,,,
episode-001,38,arrival,410,3,4.1,,,,,,,,,,,,,,,
episode-001,38,decision,410,3,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,410,3,,,,21,vertical,,,13,5,10.0,55,,,,,
episode-001,38,arrival,411,4,3.6,,,,,,,,,,,,,,,
episode-001,38,decision,411,4,,mixed_test_policy,local,4,local,True,,,,,,,,,,
episode-001,38,private_queue_enter,411,4,,,,,,,,0,,,40,3,,,,
episode-001,38,arrival,412,5,2.0,,,,,,,,,,,,,,,
episode-001,38,decision,412,5,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,412,5,,,,1,horizontal,,,1,1,30.0,39,,,,,
episode-001,38,arrival,413,6,3.5,,,,,,,,,,,,,,,
episode-001,38,decision,413,6,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,413,6,,,,21,vertical,,,13,4,10.0,54,,,,,
episode-001,38,arrival,414,7,3.4,,,,,,,,,,,,,,,
episode-001,38,decision,414,7,,mixed_test_policy,local,7,local,True,,,,,,,,,,
episode-001,38,private_queue_enter,414,7,,,,,,,,3,,,43,3,,,,
episode-001,38,arrival,415,10,2.5,,,,,,,,,,,,,,,
episode-001,38,decision,415,10,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,415,10,,,,1,horizontal,,,2,1,30.0,40,,,,,
episode-001,38,arrival,416,12,2.2,,,,,,,,,,,,,,,
episode-001,38,decision,416,12,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,416,12,,,,21,vertical,,,0,3,10.0,40,,,,,
episode-001,38,arrival,417,13,3.3,,,,,,,,,,,,,,,
episode-001,38,decision,417,13,,mixed_test_policy,local,13,local,True,,,,,,,,,,
episode-001,38,private_queue_enter,417,13,,,,,,,,4,,,43,2,,,,
episode-001,38,arrival,418,14,4.5,,,,,,,,,,,,,,,
episode-001,38,decision,418,14,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,418,14,,,,1,horizontal,,,2,2,30.0,41,,,,,
episode-001,38,arrival,419,15,3.6,,,,,,,,,,,,,,,
episode-001,38,decision,419,15,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,419,15,,,,21,vertical,,,0,4,10.0,41,,,,,
episode-001,38,arrival,420,17,2.4,,,,,,,,,,,,,,,
episode-001,38,decision,420,17,,mixed_test_policy,local,17,local,True,,,,,,,,,,
episode-001,38,private_queue_enter,420,17,,,,,,,,0,,,39,2,,,,
episode-001,38,arrival,421,18,4.3,,,,,,,,,,,,,,,
episode-001,38,decision,421,18,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,421,18,,,,1,horizontal,,,0,2,30.0,39,,,,,
episode-001,38,arrival,422,19,4.3,,,,,,,,,,,,,,,
episode-001,38,decision,422,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,38,offloading_queue_enter,422,19,,,,21,vertical,,,8,5,10.0,50,,,,,
episode-001,38,private_completed,378,2,,,,,,,,,,,,,,,,
episode-001,38,reward_collected,378,2,,,,,,,,,,,,,,completed,-4.0,4
episode-001,38,private_completed,396,13,,,,,,,,,,,,,,,,
episode-001,38,reward_collected,396,13,,,,,,,,,,,,,,completed,-3.0,3
episode-001,38,offloading_transmitted,409,2,,,,1,,,,,,,,,,,,
episode-001,38,public_queue_enter,409,2,,,,1,,,,,,,,,0.8019000000000001,,,
episode-001,38,offloading_transmitted,331,4,,,,1,,,,,,,,,,,,
episode-001,38,public_queue_enter,331,4,,,,1,,,,,,,,,0.8315999999999999,,,
episode-001,38,offloading_transmitted,380,5,,,,21,,,,,,,,,,,,
episode-001,38,public_queue_enter,380,5,,,,21,,,,,,,,,0.6237,,,
episode-001,38,offloading_transmitted,371,10,,,,21,,,,,,,,,,,,
episode-001,38,public_queue_enter,371,10,,,,21,,,,,,,,,0.594,,,
episode-001,38,offloading_transmitted,397,16,,,,1,,,,,,,,,,,,
episode-001,38,public_queue_enter,397,16,,,,1,,,,,,,,,0.6237,,,
episode-001,38,offloading_transmitted,352,19,,,,1,,,,,,,,,,,,
episode-001,38,public_queue_enter,352,19,,,,1,,,,,,,,,0.8019000000000001,,,
episode-001,39,arrival,423,1,3.6,,,,,,,,,,,,,,,
episode-001,39,decision,423,1,,mixed_test_policy,local,1,local,True,,,,,,,,,,
episode-001,39,private_queue_enter,423,1,,,,,,,,1,,,42,3,,,,
episode-001,39,arrival,424,5,2.2,,,,,,,,,,,,,,,
episode-001,39,decision,424,5,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,39,offloading_queue_enter,424,5,,,,1,horizontal,,,1,1,30.0,40,,,,,
episode-001,39,arrival,425,9,4.8,,,,,,,,,,,,,,,
episode-001,39,decision,425,9,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,39,offloading_queue_enter,425,9,,,,21,vertical,,,2,5,10.0,45,,,,,
episode-001,39,arrival,426,10,5.0,,,,,,,,,,,,,,,
episode-001,39,decision,426,10,,mixed_test_policy,local,10,local,True,,,,,,,,,,
episode-001,39,private_queue_enter,426,10,,,,,,,,0,,,41,3,,,,
episode-001,39,arrival,427,15,4.6,,,,,,,,,,,,,,,
episode-001,39,decision,427,15,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,39,offloading_queue_enter,427,15,,,,1,horizontal,,,3,2,30.0,43,,,,,
episode-001,39,arrival,428,16,4.4,,,,,,,,,,,,,,,
episode-001,39,decision,428,16,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,39,offloading_queue_enter,428,16,,,,21,vertical,,,2,5,10.0,45,,,,,
episode-001,39,arrival,429,17,3.0,,,,,,,,,,,,,,,
episode-001,39,decision,429,17,,mixed_test_policy,local,17,local,True,,,,,,,,,,
episode-001,39,private_queue_enter,429,17,,,,,,,,1,,,41,2,,,,
episode-001,39,arrival,430,19,4.6,,,,,,,,,,,,,,,
episode-001,39,decision,430,19,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,39,offloading_queue_enter,430,19,,,,1,horizontal,,,12,2,30.0,52,,,,,
episode-001,39,arrival,431,20,2.8,,,,,,,,,,,,,,,
episode-001,39,decision,431,20,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,39,offloading_queue_enter,431,20,,,,21,vertical,,,9,3,10.0,50,,,,,
episode-001,39,private_completed,408,1,,,,,,,,,,,,,,,,
episode-001,39,reward_collected,408,1,,,,,,,,,,,,,,completed,-2.0,2
episode-001,39,private_completed,402,8,,,,,,,,,,,,,,,,
episode-001,39,reward_collected,402,8,,,,,,,,,,,,,,completed,-3.0,3
episode-001,39,private_completed,420,17,,,,,,,,,,,,,,,,
episode-001,39,reward_collected,420,17,,,,,,,,,,,,,,completed,-2.0,2
episode-001,39,private_completed,363,18,,,,,,,,,,,,,,,,
episode-001,39,reward_collected,363,18,,,,,,,,,,,,,,completed,-7.0,7
episode-001,39,offloading_transmitted,278,3,,,,21,,,,,,,,,,,,
episode-001,39,public_queue_enter,278,3,,,,21,,,,,,,,,1.4553,,,
episode-001,39,offloading_transmitted,355,4,,,,1,,,,,,,,,,,,
episode-001,39,public_queue_enter,355,4,,,,1,,,,,,,,,0.8019000000000001,,,
episode-001,39,offloading_transmitted,412,5,,,,1,,,,,,,,,,,,
episode-001,39,public_queue_enter,412,5,,,,1,,,,,,,,,0.594,,,
episode-001,39,offloading_transmitted,305,7,,,,21,,,,,,,,,,,,
episode-001,39,public_queue_enter,305,7,,,,21,,,,,,,,,0.9504,,,
episode-001,39,offloading_transmitted,403,10,,,,1,,,,,,,,,,,,
episode-001,39,public_queue_enter,403,10,,,,1,,,,,,,,,0.6830999999999999,,,
episode-001,39,offloading_transmitted,359,11,,,,21,,,,,,,,,,,,
episode-001,39,public_queue_enter,359,11,,,,21,,,,,,,,,1.0098,,,
episode-001,39,offloading_transmitted,335,13,,,,21,,,,,,,,,,,,
episode-001,39,public_queue_enter,335,13,,,,21,,,,,,,,,0.891,,,
episode-001,39,offloading_transmitted,386,14,,,,21,,,,,,,,,,,,
episode-001,39,public_queue_enter,386,14,,,,21,,,,,,,,,0.7424999999999999,,,
episode-001,39,offloading_transmitted,421,18,,,,1,,,,,,,,,,,,
episode-001,39,public_queue_enter,421,18,,,,1,,,,,,,,,1.2771,,,
episode-001,39,public_dropped_timeout,211,2,,,,1,,,,,,,,,,,,
episode-001,39,reward_collected,211,2,,,,,,,,,,,,,,dropped_timeout,-40.0,20
episode-001,39,public_completed,302,1,,,,21,,,,,,,,,,,,
episode-001,39,reward_collected,302,1,,,,,,,,,,,,,,completed,-12.0,12
episode-001,40,arrival,432,3,2.8,,,,,,,,,,,,,,,
episode-001,40,decision,432,3,,mixed_test_policy,local,3,local,True,,,,,,,,,,
episode-001,40,private_queue_enter,432,3,,,,,,,,0,,,41,2,,,,
episode-001,40,arrival,433,5,3.1,,,,,,,,,,,,,,,
episode-001,40,decision,433,5,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,40,offloading_queue_enter,433,5,,,,1,horizontal,,,1,2,30.0,42,,,,,
episode-001,40,arrival,434,6,2.5,,,,,,,,,,,,,,,
episode-001,40,decision,434,6,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,40,offloading_queue_enter,434,6,,,,21,vertical,,,15,3,10.0,57,,,,,
episode-001,40,arrival,435,7,4.0,,,,,,,,,,,,,,,
episode-001,40,decision,435,7,,mixed_test_policy,local,7,local,True,,,,,,,,,,
episode-001,40,private_queue_enter,435,7,,,,,,,,4,,,46,3,,,,
episode-001,40,arrival,436,11,4.5,,,,,,,,,,,,,,,
episode-001,40,decision,436,11,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,40,offloading_queue_enter,436,11,,,,1,horizontal,,,8,2,30.0,49,,,,,
episode-001,40,arrival,437,12,4.4,,,,,,,,,,,,,,,
episode-001,40,decision,437,12,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,40,offloading_queue_enter,437,12,,,,21,vertical,,,1,5,10.0,45,,,,,
episode-001,40,arrival,438,15,4.7,,,,,,,,,,,,,,,
episode-001,40,decision,438,15,,mixed_test_policy,local,15,local,True,,,,,,,,,,
episode-001,40,private_queue_enter,438,15,,,,,,,,0,,,42,3,,,,
episode-001,40,arrival,439,16,3.6,,,,,,,,,,,,,,,
episode-001,40,decision,439,16,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,40,offloading_queue_enter,439,16,,,,1,horizontal,,,6,2,30.0,47,,,,,
episode-001,40,arrival,440,19,3.7,,,,,,,,,,,,,,,
episode-001,40,decision,440,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,40,offloading_queue_enter,440,19,,,,21,vertical,,,13,4,10.0,56,,,,,
episode-001,40,private_completed,411,4,,,,,,,,,,,,,,,,
episode-001,40,reward_collected,411,4,,,,,,,,,,,,,,completed,-3.0,3
episode-001,40,private_completed,393,7,,,,,,,,,,,,,,,,
episode-001,40,reward_collected,393,7,,,,,,,,,,,,,,completed,-5.0,5
episode-001,40,offloading_transmitted,377,1,,,,21,,,,,,,,,,,,
episode-001,40,public_queue_enter,377,1,,,,21,,,,,,,,,0.7424999999999999,,,
episode-001,40,offloading_transmitted,424,5,,,,1,,,,,,,,,,,,
episode-001,40,public_queue_enter,424,5,,,,1,,,,,,,,,0.6534,,,
episode-001,40,offloading_transmitted,395,9,,,,21,,,,,,,,,,,,
episode-001,40,public_queue_enter,395,9,,,,21,,,,,,,,,1.0394999999999999,,,
episode-001,40,offloading_transmitted,415,10,,,,1,,,,,,,,,,,,
episode-001,40,public_queue_enter,415,10,,,,1,,,,,,,,,0.7424999999999999,,,
episode-001,40,offloading_transmitted,416,12,,,,21,,,,,,,,,,,,
episode-001,40,public_queue_enter,416,12,,,,21,,,,,,,,,0.6534,,,
episode-001,40,offloading_transmitted,373,13,,,,1,,,,,,,,,,,,
episode-001,40,public_queue_enter,373,13,,,,1,,,,,,,,,0.8613,,,
episode-001,40,offloading_transmitted,406,16,,,,1,,,,,,,,,,,,
episode-001,40,public_queue_enter,406,16,,,,1,,,,,,,,,1.3661999999999999,,,
episode-001,40,offloading_transmitted,364,19,,,,1,,,,,,,,,,,,
episode-001,40,public_queue_enter,364,19,,,,1,,,,,,,,,1.1582999999999999,,,
episode-001,40,offloading_transmitted,353,20,,,,21,,,,,,,,,,,,
episode-001,40,public_queue_enter,353,20,,,,21,,,,,,,,,0.8613,,,
episode-001,41,arrival,441,1,4.5,,,,,,,,,,,,,,,
episode-001,41,decision,441,1,,mixed_test_policy,local,1,local,True,,,,,,,,,,
episode-001,41,private_queue_enter,441,1,,,,,,,,2,,,45,3,,,,
episode-001,41,arrival,442,2,3.2,,,,,,,,,,,,,,,
episode-001,41,decision,442,2,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,41,offloading_queue_enter,442,2,,,,1,horizontal,,,0,2,30.0,42,,,,,
episode-001,41,arrival,443,5,4.4,,,,,,,,,,,,,,,
episode-001,41,decision,443,5,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,41,offloading_queue_enter,443,5,,,,21,vertical,,,2,5,10.0,47,,,,,
episode-001,41,arrival,444,6,2.7,,,,,,,,,,,,,,,
episode-001,41,decision,444,6,,mixed_test_policy,local,6,local,True,,,,,,,,,,
episode-001,41,private_queue_enter,444,6,,,,,,,,0,,,42,2,,,,
episode-001,41,arrival,445,7,4.3,,,,,,,,,,,,,,,
episode-001,41,decision,445,7,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,41,offloading_queue_enter,445,7,,,,1,horizontal,,,10,2,30.0,52,,,,,
episode-001,41,arrival,446,9,3.6,,,,,,,,,,,,,,,
episode-001,41,decision,446,9,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,41,offloading_queue_enter,446,9,,,,21,vertical,,,5,4,10.0,49,,,,,
episode-001,41,arrival,447,10,4.0,,,,,,,,,,,,,,,
episode-001,41,decision,447,10,,mixed_test_policy,local,10,local,True,,,,,,,,,,
episode-001,41,private_queue_enter,447,10,,,,,,,,1,,,44,3,,,,
episode-001,41,arrival,448,17,2.9,,,,,,,,,,,,,,,
episode-001,41,decision,448,17,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,41,offloading_queue_enter,448,17,,,,1,horizontal,,,6,1,30.0,47,,,,,
episode-001,41,arrival,449,19,3.6,,,,,,,,,,,,,,,
episode-001,41,decision,449,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,41,offloading_queue_enter,449,19,,,,21,vertical,,,16,4,10.0,60,,,,,
episode-001,41,arrival,450,20,2.1,,,,,,,,,,,,,,,
episode-001,41,decision,450,20,,mixed_test_policy,local,20,local,True,,,,,,,,,,
episode-001,41,private_queue_enter,450,20,,,,,,,,0,,,42,2,,,,
episode-001,41,private_completed,399,2,,,,,,,,,,,,,,,,
episode-001,41,reward_collected,399,2,,,,,,,,,,,,,,completed,-5.0,5
episode-001,41,private_completed,432,3,,,,,,,,,,,,,,,,
episode-001,41,reward_collected,432,3,,,,,,,,,,,,,,completed,-2.0,2
episode-001,41,private_completed,426,10,,,,,,,,,,,,,,,,
episode-001,41,reward_collected,426,10,,,,,,,,,,,,,,completed,-3.0,3
episode-001,41,private_completed,405,13,,,,,,,,,,,,,,,,
episode-001,41,reward_collected,405,13,,,,,,,,,,,,,,completed,-5.0,5
episode-001,41,private_completed,429,17,,,,,,,,,,,,,,,,
episode-001,41,reward_collected,429,17,,,,,,,,,,,,,,completed,-3.0,3
episode-001,41,offloading_transmitted,290,3,,,,21,,,,,,,,,,,,
episode-001,41,public_queue_enter,290,3,,,,21,,,,,,,,,0.594,,,
episode-001,41,offloading_transmitted,356,6,,,,21,,,,,,,,,,,,
episode-001,41,public_queue_enter,356,6,,,,21,,,,,,,,,1.3365,,,
episode-001,41,offloading_transmitted,272,8,,,,21,,,,,,,,,,,,
episode-001,41,public_queue_enter,272,8,,,,21,,,,,,,,,1.4553,,,
episode-001,41,offloading_transmitted,385,13,,,,1,,,,,,,,,,,,
episode-001,41,public_queue_enter,385,13,,,,1,,,,,,,,,0.594,,,
episode-001,41,offloading_transmitted,418,14,,,,1,,,,,,,,,,,,
