episode_id,time,node_id,queue_type,queue_length,arrivals,departures,drops,cpu_allocated
0,5,11,private,0.0,0,0,0,0.5
0,5,11,offloading,4.33716140677588,1,1,0,0.5
0,5,11,public:1,0.0,0,0,0,0.5
0,5,11,public:6,0.0,0,0,0,0.5
0,5,11,public:16,0.0,0,0,0,0.5
0,5,12,private,0.0,0,0,0,0.5
0,5,12,offloading,0.8580513878868041,0,0,0,0.5
0,5,12,public:2,0.0,0,0,0,0.5
0,5,12,public:7,0.0,0,0,0,0.5
0,5,12,public:17,0.0,0,0,0,0.5
0,5,13,private,1.6830259141138402,1,0,0,0.5
0,5,13,offloading,0.3261039655194615,0,0,0,0.5
0,5,13,public:3,0.0,0,0,0,0.5
0,5,13,public:8,0.0,0,0,0,0.5
0,5,13,public:18,0.0,0,0,0,0.5
0,5,14,private,0.0,0,0,0,0.5
0,5,14,offloading,0.9753830502174035,0,0,0,0.5
0,5,14,public:4,0.0,0,0,0,0.5
0,5,14,public:9,0.0,0,0,0,0.5
0,5,14,public:19,0.0,0,0,0,0.5
0,5,15,private,0.0,0,0,0,0.5
0,5,15,offloading,0.0,0,1,0,0.5
0,5,15,public:0,0.0,0,0,0,0.5
0,5,15,public:5,0.0,0,0,0,0.5
0,5,15,public:10,1.6345994455928448,1,0,0,0.5
0,5,16,private,0.0,0,0,0,0.5
0,5,16,offloading,0.0,0,0,0,0.5
0,5,16,public:1,0.0,0,0,0,0.5
0,5,16,public:6,0.0,0,0,0,0.5
0,5,16,public:11,0.0,0,0,0,0.5
0,5,17,private,0.0,0,0,0,0.5
0,5,17,offloading,1.7224756049029049,0,0,0,0.5
0,5,17,public:2,0.0,0,0,0,0.5
0,5,17,public:7,0.0,0,0,0,0.5
0,5,17,public:12,0.0,0,0,0,0.5
0,5,18,private,0.0,0,0,0,0.5
0,5,18,offloading,6.856479603691742,1,0,0,0.5
0,5,18,public:3,0.0,0,0,0,0.5
0,5,18,public:8,0.0,0,0,0,0.5
0,5,18,public:13,0.0,0,0,0,0.5
0,5,19,private,1.639762702983704,1,0,0,0.5
0,5,19,offloading,0.8200553710740737,0,0,0,0.5
0,5,19,public:4,0.0,0,0,0,0.5
0,5,19,public:9,2.020105668496069,1,0,0,0.5
0,5,19,public:14,0.0,0,0,0,0.5
0,5,20,cloud,0.0,0,0,0,3.0
0,6,0,private,0.0,0,0,0,0.5
0,6,0,offloading,9.645939075587718,1,1,0,0.5
0,6,0,public:5,0.0,0,0,0,0.5
0,6,0,public:10,0.0,0,0,0,0.5
0,6,0,public:15,0.0,0,0,0,0.5
0,6,1,private,1.1048129589858726,0,0,0,0.5
0,6,1,offloading,3.709547838076988,1,1,0,0.5
0,6,1,public:6,0.0,0,0,0,0.5
0,6,1,public:11,0.0,0,0,0,0.5
0,6,1,public:16,0.0,0,0,0,0.5
0,6,2,private,2.900708595348612,1,0,0,0.5
0,6,2,offloading,0.0,0,0,0,0.5
0,6,2,public:7,0.0,0,0,0,0.5
0,6,2,public:12,0.0,0,0,0,0.5
0,6,2,public:17,0.0,0,0,0,0.5
0,6,3,private,4.998210392305078,1,1,0,0.5
0,6,3,offloading,0.0,0,0,0,0.5
0,6,3,public:8,0.0,0,0,0,0.5
0,6,3,public:13,0.0,0,0,0,0.5
0,6,3,public:18,0.0,0,0,0,0.5
